sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
2.0,2.0,0.5,1.5,0.38598163778424577,2.9165535547835515,-0.1505788353518806,2.5633193196259185,0.5433575395130287,2074.3496136365434,A,,,
2.0,2.5,0.1,1.0,0.27612644876927495,2.9519283405306367,-0.10109739332155493,2.7312914774272636,0.5403673643741991,963.2054864246467,A,,,
2.0,2.5,0.1,1.05,0.2874464481380521,2.9661461479031326,-0.10450965672678474,2.750429550156417,0.5412217001281504,1045.5605451647928,A,,,
2.0,2.5,0.1,1.1,0.29884102584124905,2.9774066190051443,-0.10791309877216801,2.769274807613286,0.5407945322511747,1134.7473364622629,A,,,
2.0,2.5,0.1,1.15,0.31031045829038906,2.986243268685065,-0.11171630177607246,2.777664972408277,0.541648868005126,1231.314871592714,A,,,
2.0,2.5,0.1,1.2,0.321855020879386,2.9931068034072537,-0.11646347255958289,2.763570532509448,0.5412217001281504,1335.8548236804215,A,,,
2.0,2.5,0.1,1.25,0.3334749879622618,2.9983757753081464,-0.12119000674370937,2.7516706774964477,0.5425032037590773,1449.0047260355232,A,,,
2.0,2.5,0.1,1.3,0.3451706328306956,3.002366679502653,-0.12589597155025065,2.7417130872445967,0.5433575395130287,1571.4514011755402,A,,,
2.0,2.5,0.1,1.4,0.36879004364340906,3.0075241541142437,-0.13524646130960566,2.726799947831362,0.5433575395130287,1847.2511234968947,A,,,
2.0,2.5,0.1,1.5,0.3927154175410621,3.0101937180923977,-0.14451547717628727,2.717462691293667,0.5433575395130287,2169.880767025899,A,,,
2.0,2.5,0.2,1.0,0.27490405485183267,2.925949451894985,-0.1012897486831999,2.714036301063789,0.5403673643741991,954.6683230082895,A,,,
2.0,2.5,0.2,1.05,0.28621321086069984,2.941315950054621,-0.10470128190124824,2.7336170643130173,0.5412217001281504,1036.293445504778,A,,,
2.0,2.5,0.2,1.1,0.2975968737658461,2.9536679810371447,-0.10810399564712331,2.7528758024566624,0.5407945322511747,1124.6897489752832,A,,,
2.0,2.5,0.2,1.15,0.30905531971401956,2.9635362355006616,-0.11149789899583401,2.771848819551004,0.541648868005126,1220.4013786528012,A,,,
2.0,2.5,0.2,1.2,0.32058882383533827,2.9713707486925904,-0.11601500814869298,2.7633392347346053,0.5412217001281504,1324.0147634949087,A,,,
2.0,2.5,0.2,1.25,0.33219766022102015,2.977550923804708,-0.12074394142137171,2.751257382444707,0.5425032037590773,1436.1617861731804,A,,,
2.0,2.5,0.2,1.3,0.343882101900959,2.982395141356606,-0.12545229487588502,2.741138392415821,0.5433575395130287,1557.5231817023569,A,,,
2.0,2.5,0.2,1.4,0.3674788878208657,2.989096171162815,-0.13480753074561658,2.7259522208318074,0.5433575395130287,1830.8784128607858,A,,,
2.0,2.5,0.2,1.5,0.3913813437454976,2.9931123331984004,-0.14408125136825514,2.7163932852385617,0.5433575395130287,2150.6484983530277,A,,,
2.0,2.5,0.3,1.0,0.2747166752943968,2.886778107254669,-0.10254736284703275,2.678924817444448,0.5403673643741991,953.3656556289006,A,,,
