sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
,3.0,0.1,,0.6691568540123249,3.580640800652553,-0.20599878081855155,3.248353467692285,0.5501922255446391,11666.158983498131,D,6.0,10.0,
,3.0,0.1,,0.6537718112082187,3.564438065778637,-0.19980231155450684,3.2720933312619223,0.551473729175566,10704.560171026385,D,5.0,10.0,
,3.0,0.1,,0.6335568467140436,3.4796545023133785,-0.19727831297260143,3.211487553637149,0.5531824006834686,9548.816369646765,D,4.0,10.0,
,4.0,0.1,,0.6271449698390228,3.239071345935054,-0.19671328973252475,3.1881169324744922,0.5386586928662964,9206.249149572004,D,8.0,8.0,
,4.0,0.2,,0.6270788942735386,3.2371189801983613,-0.19643380253516424,3.192316628708968,0.5378043571123452,9202.776786407976,D,8.0,8.0,
,4.0,0.1,,0.6143701716766838,3.3258990028933577,-0.19042182378524397,3.2263642867403948,0.5360956856044425,8556.240729411784,D,7.0,8.0,
,4.0,0.2,,0.6133500954736724,3.3183101743526318,-0.19027989810337842,3.223409837756174,0.5352413498504912,8506.14782715462,D,7.0,8.0,
,3.5,0.2,,0.5995900963468115,3.314016755507915,-0.19027989810337836,3.1510953197013825,0.5352413498504912,7855.541360320647,D,7.0,8.0,
,4.0,0.1,,0.5980225683352725,3.367583142867784,-0.18410775964893744,3.2482203328941757,0.5454933788979068,7784.318368293223,D,6.0,8.0,
,3.5,0.1,,0.58709633670498,3.380411028127059,-0.1841077596489374,3.188873395800775,0.5446390431439556,7303.665474630483,D,6.0,8.0,
,4.0,0.1,,0.5789320595489937,3.358922159341129,-0.17772356861936003,3.257486128859606,0.5497650576676634,6961.990284365455,D,5.0,8.0,
,3.5,0.1,,0.569729587943077,3.379048504846204,-0.17772356861936,3.205706437075305,0.5497650576676634,6594.025736036035,D,5.0,8.0,
,4.0,0.1,,0.5561376228915493,3.3072986676461618,-0.17564736376991513,3.166216736506492,0.5523280649295172,6082.259964616681,D,4.0,8.0,
,3.5,0.1,,0.5495995311434165,3.319031757457351,-0.17382741146549438,3.1617541014382233,0.552755232806493,5848.958605515589,D,4.0,8.0,
,4.0,0.2,,0.5439903142325615,3.139419697548275,-0.17380757142578288,3.1298424445499453,0.5373771892353695,5655.202789908185,D,7.0,7.0,
,3.5,0.2,,0.5335598175882121,3.146838178370869,-0.17380757142578265,3.0698306938604616,0.5373771892353695,5310.0760606265685,D,7.0,7.0,
,3.0,0.1,,0.5332730695408152,3.361237521916481,-0.17150274822712458,3.109414135070249,0.552755232806493,5300.859586608339,D,4.0,8.0,
,4.0,0.1,,0.5293416004217322,3.22044463731927,-0.1674932565877376,3.160375594849387,0.5382315249893208,5175.928307333466,D,6.0,7.0,
,4.0,0.1,,0.5113359664395696,3.24615052230631,-0.16099314074201537,3.1761351078861404,0.5442118752669799,4636.677762581849,D,5.0,7.0,
,3.0,0.1,,0.4953531458733538,3.3017341002421774,-0.160993140742015,3.076858700875568,0.5437847073900043,4200.627169979859,D,5.0,7.0,
,4.0,0.1,,0.4897763838474638,3.229102947009628,-0.156384643766211,3.1318700612296726,0.5506193934216147,4057.326197569617,D,4.0,7.0,
,3.5,0.1,,0.4861656188018115,3.2547177337146134,-0.15480323438823104,3.1405391542566656,0.5510465612985903,3966.8863368561424,D,4.0,7.0,
,3.0,0.1,,0.47762962997093283,3.2773924646283916,-0.15441115898114063,3.093232594862326,0.5510465612985903,3760.1962455434405,D,4.0,7.0,
,4.0,0.1,,0.46354004052406594,3.031381791083185,-0.15063275013417063,3.0772859163175643,0.5373771892353695,3439.9830687001113,D,6.0,6.0,
,3.5,0.1,,0.45556265152100894,3.058396039453797,-0.15063275013416993,3.024326722543638,0.5373771892353695,3269.6806494724287,D,6.0,6.0,
,4.0,0.1,,0.44657915255964786,3.0977522996045086,-0.1440151996175348,3.1009168042376123,0.5369500213583939,3086.9397550853146,D,5.0,6.0,
