,PCA_PLAIN
2023-02-28,-0.0021155690361609
2023-03-01,-0.005522680591922099
2023-03-02,-0.0012798751362863986
2023-03-03,-0.00891966547590244
2023-03-06,0.0004958618736033598
2023-03-07,-0.0004126619474421993
2023-03-08,0.0085857499351273
2023-03-09,-0.005638729894970899
2023-03-10,0.004957758846970259
2023-03-13,-0.0025304829966624398
2023-03-14,0.013068480997167342
2023-03-15,-0.001246495617380522
2023-03-16,-0.0056591106734579615
2023-03-17,0.004936079870834579
2023-03-20,-0.003552863426237559
2023-03-22,-0.00291290337155602
2023-03-23,0.0008960789216069997
2023-03-24,-0.0062730073295781804
2023-03-27,-0.00897777253163292
2023-03-28,0.00209246241306968
2023-03-29,-0.0021122543068742197
2023-03-30,-0.0045296641601450804
2023-03-31,0.00213192349846016
2023-04-03,0.0030607660851371798
2023-04-04,0.00350417800596564
2023-04-05,-0.0012575844381776807
2023-04-06,-0.00752173134608832
2023-04-10,0.00011424781561017992
2023-04-11,0.0010844962480889599
2023-04-12,0.00201476621718278
2023-04-13,-0.00282638066109076
2023-04-14,0.00533501433424622
2023-04-17,-0.0009177246340129199
2023-04-18,-0.0011325185988570997
2023-04-19,-0.00796004322179338
2023-04-20,-0.00357762009822172
2023-04-21,-0.01035709120739404
2023-04-24,-0.0075002225115714805
2023-04-25,-0.005481498976540561
2023-04-26,0.0023149457331643405
2023-04-27,-0.00243175920054922
2023-04-28,0.01053718179182414
2023-05-01,0.00127786813429612
2023-05-02,-0.00314698125865174
2023-05-08,0.0005129692991166796
2023-05-09,-0.00943428087013722
2023-05-10,0.003178818491279581
2023-05-11,-0.00637820458960638
2023-05-12,-0.0184541891208437
2023-05-15,0.00760900681766484
2023-05-16,0.00735019707488072
2023-05-17,-0.00475845031747708
2023-05-18,-0.0058542410751713
2023-05-19,0.0071253258066478805
2023-05-22,0.007516251206717081
2023-05-23,-6.648812857712027e-05
2023-05-24,0.00203587139806688
2023-05-25,-0.00218691029815426
2023-05-26,0.00239934365723292
2023-05-30,0.00704896460844992
2023-05-31,-0.00814489672319424
2023-06-01,0.0011484807891347613
2023-06-02,0.00214864570236052
2023-06-05,-0.0011082074908386197
2023-06-06,-0.00655016573117944
2023-06-07,0.00031499689467783844
2023-06-08,0.006956234067546118
2023-06-09,0.0026859700163642804
2023-06-12,0.00821241749337962
2023-06-13,0.00932125821355598
2023-06-14,0.0006324854050649199
2023-06-15,0.0030565215590235197
2023-06-16,-0.0024235564082029405
2023-06-20,-0.00891189059348278
2023-06-21,0.011270811706598218
2023-06-22,0.00248150872417564
2023-06-23,-0.008816724433622358
2023-06-26,0.0019588279759335204
2023-06-27,0.005169335768149721
2023-06-28,0.003989893243390082
2023-06-29,-0.0013151882695701406
2023-06-30,0.0006107904679641799
2023-07-03,0.00051405213820654
2023-07-05,5.893762820304016e-05
2023-07-06,0.005316961235525459
2023-07-07,-0.00323136606914422
2023-07-10,0.006885738491420722
2023-07-11,-0.003685961415419381
2023-07-12,0.002717403179090779
2023-07-13,-0.00514120664853198
2023-07-14,0.0015704744451733406
2023-07-18,-0.0021084371526373
2023-07-19,-0.0025592729889441605
2023-07-20,0.00438497474780284
2023-07-21,3.064133932919894e-05
2023-07-24,0.00638642236890404
2023-07-25,0.007161869668195241
2023-07-26,-0.00051167176048124
2023-07-27,0.0031844116590457397
2023-07-28,-0.01882350796178062
2023-07-31,0.0024405695304911
2023-08-01,-0.00299411705799626
2023-08-02,0.0031618852677763824
2023-08-03,0.004253199005043879
2023-08-04,0.00153999127468964
2023-08-07,-0.005071686080444579
2023-08-08,-0.00801326331302916
2023-08-09,0.0030916319477325015
2023-08-10,0.0010444433006477575
2023-08-14,-0.0018069070535132199
2023-08-15,0.0026565115106601807
2023-08-16,0.0023300519024318407
2023-08-17,-0.0031846826325242
2023-08-18,-0.00720885763841578
2023-08-21,0.00395589267772772
2023-08-22,0.00526976604223396
2023-08-23,0.0031497553519192617
2023-08-24,-0.004844558376780739
2023-08-25,3.9760247412620135e-05
2023-08-28,0.0052583936461398605
2023-08-29,-0.0020051947816003405
2023-08-30,0.004113600025336761
2023-08-31,0.001751218051656879
2023-09-01,-0.0028594234917422006
2023-09-05,0.00492605256933382
2023-09-06,-0.0075040752839907205
2023-09-07,-0.0009087439780326996
2023-09-08,-0.01014234047032982
2023-09-11,-0.014169621550760219
2023-09-12,-0.00394528473295568
2023-09-13,-0.00974438559351994
2023-09-14,-0.0025260279485308807
2023-09-15,-0.00537235820776948
2023-09-19,-0.01579648004598286
2023-09-20,0.002279004900294583
2023-09-21,-0.00343170591367858
2023-09-22,-0.00779904535394226
2023-09-25,-0.0057524513914859
2023-09-26,0.00046165896381547924
2023-09-27,-0.00414318267351466
2023-09-28,0.007383844877894839
2023-09-29,-0.006787763599909097
2023-10-02,-0.0017129013418215999
2023-10-03,-0.006243597663956879
2023-10-04,-0.0007270451086589438
2023-10-05,0.002661601240303778
2023-10-06,0.009318678955746321
2023-10-10,-0.006834770755717639
2023-10-11,-0.0041061311985235195
2023-10-12,0.00609735788176866
2023-10-13,-0.0042343749741635996
2023-10-16,-0.007559297467005401
2023-10-17,0.0011074930971551205
2023-10-18,-0.00041370045827921983
2023-10-19,0.016038066708237222
2023-10-20,0.0002589197268142401
2023-10-23,0.00160831894314656
2023-10-24,0.0035738673055627002
2023-10-25,0.0024748249542695397
2023-10-26,0.0029549452634742204
2023-10-27,-0.008182111732362402
2023-10-30,-0.0048477093246799404
2023-10-31,0.003757967508933561
2023-11-01,-0.0011960146637074818
2023-11-02,3.874344384180092e-06
2023-11-06,0.0007300536326325198
2023-11-07,0.005383406851323921
2023-11-08,-0.0005522749180753989
2023-11-09,-0.0035595236861065797
2023-11-10,0.004024953595711341
2023-11-13,-0.00552982620898668
2023-11-14,0.004060323332736281
2023-11-15,0.00023841850518616006
2023-11-16,0.00472253896311888
2023-11-17,-0.010344651770150579
2023-11-20,3.137456265663941e-05
2023-11-21,0.0009769995145211406
2023-11-22,0.0009501852142706404
2023-11-24,-0.00015888882517808026
2023-11-27,0.0068739573894762
2023-11-28,-0.003392499047747059
2023-11-29,-0.013277703564260739
2023-11-30,0.001218089587496739
2023-12-01,0.0009064556773596601
2023-12-04,-0.00268350418326326
2023-12-05,0.0060949560291421005
2023-12-06,0.0019133380171684408
2023-12-07,0.01594035803803366
2023-12-08,-0.005872178303734721
2023-12-11,-0.00430743322375368
2023-12-12,0.0009675464671091202
2023-12-13,0.0020232767188534196
2023-12-14,-0.010393497710015923
2023-12-15,-0.00235446601757048
2023-12-18,0.00638871843198322
2023-12-19,-0.0069664324916940395
2023-12-20,-0.0032283221413438
2023-12-21,0.0022574386947563398
2023-12-22,-0.00657618084459298
2023-12-26,-0.0020908810376552398
2023-12-27,0.003746876981083362
2023-12-28,0.0006833710679831607
2023-12-29,0.0014009595396226198
2024-01-04,0.006028893423467582
2024-01-05,-0.0007448858373724394
2024-01-09,6.344746511447938e-05
2024-01-10,0.005536274512541319
2024-01-11,0.00393425125501538
2024-01-12,0.00568796895663766
2024-01-16,0.026816130972408724
2024-01-17,-0.0019395429376046804
2024-01-18,0.0045508867216616
2024-01-19,0.007010908920347241
2024-01-22,0.0022203891131723002
2024-01-23,-0.0031510486155368407
2024-01-24,0.014883589009773279
2024-01-25,0.00487064219062836
2024-01-26,-0.00681371356663176
2024-01-29,0.00043446122285763916
2024-01-30,0.0026830028667938193
2024-01-31,0.0011021093156920996
2024-02-01,0.0008037267570558202
2024-02-02,0.00803578703022614
2024-02-05,-0.00014996404450175963
2024-02-06,0.00761060403431214
2024-02-07,-0.00218690648022922
2024-02-08,-0.0030631108127235204
2024-02-09,0.00285405123827546
2024-02-13,0.0058897129237601605
2024-02-14,-0.0006114882120116802
2024-02-15,0.005636128747920301
2024-02-16,0.01088826181283682
2024-02-20,-0.00471899505840756
2024-02-21,-0.0008532428078401409
2024-02-22,-0.00411151898067198
2024-02-26,-0.004694001156161821
2024-02-27,0.007105561977782499
2024-02-28,0.0054608208022258005
2024-02-29,-0.00637276800423272
2024-03-01,0.008785609052248641
2024-03-04,0.006617935512805319
2024-03-05,-0.0037595057127077615
2024-03-06,-0.0039236006436028596
2024-03-07,0.019254323589118556
2024-03-08,-0.0018673983764119397
2024-03-11,-0.008139657334922239
2024-03-12,-0.015405342435867699
2024-03-13,-0.004343872936062501
2024-03-14,0.00801198315383562
2024-03-15,-0.010908628354848399
2024-03-18,-0.015061404481692277
2024-03-19,0.0070003189992141205
2024-03-21,-0.007094954747807679
2024-03-22,-0.0048508674621038
2024-03-25,-0.003606825051846301
2024-03-26,-0.0009010634127100186
2024-03-27,0.0021205229864773
2024-03-28,0.0014264758076422204
2024-04-01,0.0009541585416982211
2024-04-02,0.0037196122787884213
2024-04-03,0.005977269687524639
2024-04-04,-0.008607398775581499
2024-04-05,-0.0032847275452248404
2024-04-08,-0.00142921529681778
2024-04-09,0.006135732993721219
2024-04-10,0.0004560794765882197
2024-04-11,2.037495472482359e-06
2024-04-12,-0.0024839559047358396
2024-04-15,0.01135792121595888
2024-04-16,0.003164724408997916
2024-04-17,-0.009814783104622643
2024-04-18,0.0027704567630849
2024-04-19,0.01259034947224662
2024-04-22,0.003589623251305721
2024-04-23,0.0005925582885124795
2024-04-24,0.004536268250326539
2024-04-25,-0.0018666037041824212
2024-04-26,0.0009712422589099393
2024-04-30,0.006858262220779421
2024-05-01,0.0036270543302026797
2024-05-02,0.004687155836120539
2024-05-07,0.009325268658542942
2024-05-08,-0.0018022871208025013
2024-05-09,-0.0030465655078374203
2024-05-10,-0.0007636611836786596
2024-05-13,0.004976223608014801
2024-05-14,-0.00313955080702144
2024-05-15,0.003161022957760039
2024-05-16,0.004996207341058861
2024-05-17,0.00906388651712912
2024-05-20,0.0026170802026373174
2024-05-21,0.0005852871592895792
2024-05-22,0.005904169222382801
2024-05-23,0.00193610338418172
2024-05-24,0.00214765946185258
2024-05-28,-0.0044403332642788985
2024-05-29,-0.0062192568428505995
2024-05-30,0.0016053073564851594
2024-05-31,-0.002918940700530741
2024-06-03,0.01348791096879822
2024-06-04,0.01225479507684676
2024-06-05,0.00594868411891622
2024-06-06,-0.00706878626976888
2024-06-07,0.007791540145317061
2024-06-10,0.0003957296078396389
2024-06-11,-0.007776437958922202
2024-06-12,-0.00016825626679275974
2024-06-13,0.015137827634693258
2024-06-14,-0.0076863890434576984
2024-06-17,0.006872021632570261
2024-06-18,0.0009299492086652806
2024-06-20,-0.0044513242843390805
2024-06-21,-0.00586381775794244
2024-06-24,-0.0038011253843962802
2024-06-25,0.00479357137663866
2024-06-26,0.0028578065511658006
2024-06-27,0.0025356615068351206
2024-06-28,0.0018786223627576407
2024-07-01,-0.0047179806086638
2024-07-02,0.00207726217845564
2024-07-03,-0.00825553013318448
2024-07-05,-0.00790576188406196
2024-07-08,0.004627638835057719
2024-07-09,-0.0017396181932727607
2024-07-10,-0.0019242502000921193
2024-07-11,0.0053390693983613804
2024-07-12,0.01163198981037632
2024-07-16,-0.012036800752888061
2024-07-17,0.0027554428501121203
2024-07-18,-0.004038759086067799
2024-07-19,0.0051244042140412395
2024-07-22,-0.0036964235666551194
2024-07-23,0.0030593532816861604
2024-07-24,0.0002863693260722576
2024-07-25,-0.011252713621586521
2024-07-26,2.071399313554028e-05
2024-07-29,0.004465291162168839
2024-07-30,-0.0009522042581494004
2024-07-31,0.008461155703822061
2024-08-01,0.008419307979690899
2024-08-02,-0.005484329411919458
2024-08-05,-0.006230222210474277
2024-08-06,0.02487690056241646
2024-08-07,0.006677201883051778
2024-08-08,0.0021233559777452593
2024-08-09,-0.00037248188313888063
2024-08-13,0.0036835081410494797
2024-08-14,-0.00344687356282348
2024-08-15,0.00634534175470236
2024-08-16,-0.0009621999675326603
2024-08-19,0.00866835141721024
2024-08-20,-0.0034499188395393197
2024-08-21,0.00047618071882283945
2024-08-22,-3.579541923095977e-05
2024-08-23,-0.00286529002838932
2024-08-26,0.0009314034532239801
2024-08-27,-0.002954984383282201
2024-08-28,-0.00034856943985212024
2024-08-29,-0.00520866431154496
2024-08-30,-0.013953615254882819
2024-09-03,0.010815526661470318
2024-09-04,-0.005382314279549118
2024-09-05,0.0049746649032595
2024-09-06,-0.002612630576711619
2024-09-09,-0.0013001493339106218
2024-09-10,0.008654613610519899
2024-09-11,-0.0026516597112449004
2024-09-12,-0.0011206788821565806
2024-09-13,5.159354523636122e-05
2024-09-17,-0.001570957814158919
2024-09-18,-0.002636608007917698
2024-09-19,-0.0017634737723630205
2024-09-20,0.0034575533344618197
2024-09-24,0.006633107929329681
2024-09-25,0.0059371961906267
2024-09-26,0.003337246893806079
2024-09-27,-0.0028204399124930786
2024-09-30,-0.00027157819572867954
2024-10-01,0.01018153534899062
2024-10-02,-0.004235543614515879
2024-10-03,0.0026036429132667805
2024-10-04,0.00047103383331370107
2024-10-07,-0.0017526202952298803
2024-10-08,0.005116507363148581
2024-10-09,-0.01018513644797556
2024-10-10,0.0023839460875033597
2024-10-11,-0.00902612237907666
2024-10-15,-0.01251707657284564
2024-10-16,0.010561875630934341
2024-10-17,0.00422903462387476
2024-10-18,0.0006293365479509605
2024-10-21,1.0430269418900892e-05
2024-10-22,0.006910539508715342
2024-10-23,0.00322067798352672
2024-10-24,-0.0030670484788519604
2024-10-25,-0.0009007290290610178
2024-10-28,0.0038947459205971625
2024-10-29,0.006090377541474739
2024-10-30,0.0012021560271040202
2024-10-31,0.005209907262924579
2024-11-01,-0.009469678231112902
2024-11-05,0.00312303596118442
2024-11-06,0.0074531754219747
2024-11-07,-0.0044910545944257
2024-11-08,0.0145236272485925
2024-11-11,-0.0007030949664961406
2024-11-12,-0.0007130500647186382
2024-11-13,0.00343156743422594
2024-11-14,0.000956286097164639
2024-11-15,0.00395827337571558
2024-11-18,-0.00701250014466954
2024-11-19,-0.004220194383276001
2024-11-20,-0.00141069446625212
2024-11-21,0.001107432889493578
2024-11-22,0.00125186320123368
2024-11-25,-0.00614381200423876
2024-11-26,0.0070608244982258
2024-11-27,0.00973197321660038
2024-11-29,-0.00143732343634222
2024-12-02,0.00149373623452872
2024-12-03,0.0025075698566761596
2024-12-04,-0.010460017711658817
2024-12-05,0.0005124509629530604
2024-12-06,-0.0013069769540051195
2024-12-09,-0.00191769511759696
2024-12-10,-0.00044566177798062
2024-12-11,6.166204561166015e-05
2024-12-12,-0.0046644111282164
2024-12-13,0.005687178918474041
2024-12-16,-0.0073962270825321
2024-12-17,-0.01460480709804928
2024-12-18,0.0012324086804956
2024-12-19,-0.004838090614024281
2024-12-20,0.002438678406285117
2024-12-23,-0.0013275345688085207
2024-12-24,-0.00768229080252702
2024-12-26,0.00590338613061192
2024-12-27,0.00673788455993032
2024-12-30,-0.004975220307991039
2025-01-06,-0.003280273480794859
2025-01-07,0.011129664246930522
2025-01-08,-0.0011152666398559397
2025-01-10,0.002509789973770501
2025-01-14,-0.005241125318816539
2025-01-15,0.0023269283671159807
2025-01-16,0.01270694993917874
2025-01-17,-0.00373517216583712
2025-01-21,0.0006850985718808798
2025-01-22,-0.009105709619209881
2025-01-23,0.00315256559341078
2025-01-24,0.0008828115998109202
2025-01-27,0.01485539766905968
2025-01-28,-0.0027942304489764606
2025-01-29,0.00421293151288064
2025-01-30,0.0018358771623405395
2025-01-31,-0.01043279826210738
2025-02-03,-0.00494174646012612
2025-02-04,-0.006403361781959239
2025-02-05,0.0016700751535044596
2025-02-06,0.0035547576845029803
2025-02-07,-0.0003050613906789598
2025-02-10,-0.0035998454263920588
2025-02-12,0.007213027407640341
2025-02-13,0.007971377275465461
2025-02-14,0.007136606440936461
2025-02-18,-0.00483840971805392
2025-02-19,-0.0038008224736093997
2025-02-20,0.004880924345196559
2025-02-21,-0.00209945364288356
2025-02-25,-0.0039152105484643795
2025-02-26,0.00816260340564428
2025-02-27,0.004348615603761543
2025-02-28,0.00546717719572612
2025-03-03,-0.00795255448842796
2025-03-04,0.0030862925825108412
2025-03-05,0.007745918824746879
2025-03-06,-0.0027214491484175004
2025-03-07,-0.0008573242136659005
2025-03-10,0.006514175182543101
2025-03-11,-0.0030308815955598202
2025-03-12,0.00464102798935492
2025-03-13,-0.00462202674400988
2025-03-14,-0.004119224467441739
2025-03-17,0.00037967876178493943
2025-03-18,-0.008821018064684742
2025-03-19,-0.005109179399322901
2025-03-21,0.0068569013916755205
2025-03-24,-0.00818452117337198
2025-03-25,0.007468415080601959
2025-03-26,-0.00512992509212642
2025-03-27,0.004862205838987701
2025-03-28,0.0079908753228628
2025-03-31,0.004778716266967142
2025-04-01,0.008353887799232919
2025-04-02,0.004585574584397539
2025-04-03,0.01311424951202972
2025-04-04,0.01290771540239128
2025-04-07,0.03360837501177684
2025-04-08,0.006595591193500019
2025-04-09,0.011692859323680182
2025-04-10,-0.037203376350363165
2025-04-11,-0.01212019262316988
2025-04-14,-0.0009399173592966198
2025-04-15,-0.01354501303804796
2025-04-16,-0.014490683600824021
2025-04-17,0.00340494551884418
2025-04-21,-0.00019752626716854071
2025-04-22,3.825860777740067e-05
2025-04-23,-0.0022590408740507805
2025-04-24,0.01686196910910638
2025-04-25,0.00017878001488538017
2025-04-28,0.00465158109714718
2025-04-30,-0.000584891676462401
2025-05-01,0.0018160265323947408
2025-05-02,-0.008664963819047659
2025-05-07,0.00202807940538648
2025-05-08,0.0045695395885343194
2025-05-09,0.0072117212817295
2025-05-12,0.0158236147453895
2025-05-13,-0.00339928150907322
2025-05-14,0.008913997727818621
2025-05-15,-0.014777868635897121
2025-05-16,0.00310494955877036
2025-05-19,0.0037389790118278
2025-05-20,-0.017465804544121118
2025-05-21,0.00256075751917328
2025-05-22,0.0081314167679262
2025-05-23,0.00244402309293704
2025-05-27,-0.010267845997501258
2025-05-28,-0.003035353720045179
2025-05-29,0.006705530116256081
2025-05-30,-0.007272283253304738
2025-06-02,0.00144273309387334
2025-06-03,0.00383809305249602
2025-06-04,-0.0017664516936050799
2025-06-05,-0.002559206631370479
2025-06-06,-0.00266050502510342
2025-06-09,-0.0002625227956622395
2025-06-10,-0.0083012554362658
2025-06-11,0.0034742406793923796
2025-06-12,0.00164203034045972
2025-06-13,0.01224221645320766
2025-06-16,-0.0041661185108652
2025-06-17,-0.00216925410614956
2025-06-18,-0.0007934582872145199
2025-06-20,0.0017401698392587597
2025-06-23,0.0037182776795281207
2025-06-24,-0.0001372110835434195
2025-06-25,-0.004649447409040361
2025-06-26,0.0019635938499661405
2025-06-27,0.006475182203336481
2025-06-30,0.0035904192642174397
2025-07-01,0.0045304694735896
2025-07-02,0.0007411926546828018
2025-07-03,0.00700844371159706
2025-07-07,-0.011001757883219162
2025-07-08,-0.01491969164720664
2025-07-09,-0.007478152809620821
2025-07-10,0.005580956100861
2025-07-11,-0.005404598515024599
2025-07-14,-0.0017380917685851996
2025-07-15,-0.00593754247498538
2025-07-16,-0.004098409479147859
2025-07-17,-0.0034317005463626185
2025-07-18,0.0012272921342393207
2025-07-22,-0.0041910278430250195
2025-07-23,-0.00854893167888062
2025-07-24,0.005699794187146079
2025-07-25,0.00137638027171652
2025-07-28,0.00750442904109956
2025-07-29,0.00027658214124806017
2025-07-30,0.002108686475641201
2025-07-31,0.00775283819680064
2025-08-01,-0.015435431264119639
2025-08-04,-0.00412261400835956
2025-08-05,-0.00046818261124369947
2025-08-06,0.0053773064540702
2025-08-07,0.0019089878150809602
2025-08-08,0.010169223048901438
2025-08-12,0.00811131336412288
2025-08-13,-7.396018307854004e-05
2025-08-14,-0.007816176333951201
2025-08-15,0.01421222134173188
2025-08-18,-0.00862262214641214
2025-08-19,-0.0025643663621353007
2025-08-20,0.005122171249799959
2025-08-21,-0.00119698633651418
2025-08-22,-0.0023605717077761403
2025-08-25,0.0064959354607961204
2025-08-26,0.0024349390401961785
2025-08-27,-0.008900714756168441
2025-08-28,-0.0070823943131496005
2025-08-29,0.00386459435982036
2025-09-02,0.007555873325471498
2025-09-03,0.0002965060812519598
2025-09-04,-0.007340679875605139
2025-09-05,0.0036400927264607806
2025-09-08,0.002582038099337901
2025-09-09,-0.006757605062087359
2025-09-10,0.00282131556912066
2025-09-11,0.0103677436595636
2025-09-12,0.0037727607440049002
2025-09-16,0.00489651349001586
2025-09-17,0.0013994533882393805
2025-09-18,-0.012835961541765941
2025-09-19,-0.013075863051980259
2025-09-22,0.00733075647658476
2025-09-24,0.007313045151147139
2025-09-25,-0.00397670808760514
2025-09-26,-0.010228800349029479
2025-09-29,-0.008489178271236941
2025-09-30,-0.00267698124519286
2025-10-01,0.00029250737961689956
2025-10-02,-0.01715905197904518
2025-10-03,-0.0057928407087858395
2025-10-06,0.010201556637256241
2025-10-07,-0.007725255623327081
2025-10-08,-0.004730631398611941
2025-10-09,0.00365565535400838
2025-10-10,0.005406204599897154
2025-10-14,0.00958819677104918
2025-10-15,-0.011370966490511919
2025-10-16,0.010853184714627399
2025-10-17,-0.0029262795909686
2025-10-20,-0.01302355441060136
2025-10-21,0.00041622363498454093
2025-10-22,-0.0029872021467375193
2025-10-23,0.00441186885299852
2025-10-27,0.01601346843140948
2025-10-28,-0.011681729411878197
2025-10-29,0.01585396393083736
2025-10-30,0.00926136436901926
2025-10-31,0.011730832202551882
2025-11-04,-0.0027815151953759394
2025-11-05,0.02201577558449158
2025-11-06,0.007397462469344579
2025-11-07,0.007476848322466879
2025-11-10,0.004111639913951181
2025-11-11,-0.012415999217357622
2025-11-12,-0.010665300579178721
2025-11-13,-0.001749940221282299
2025-11-14,0.0028389262946544817
2025-11-17,-0.00016145209927852038
2025-11-18,-0.01802533549565994
2025-11-19,0.00889449443411384
2025-11-20,0.01005761879090814
2025-11-21,0.012206648241085121
2025-11-25,0.0040620154280561205
2025-11-26,-0.0025011328081883007
2025-11-28,-0.0012844665774622397
2025-12-01,-0.00014904469383788393
2025-12-02,0.00669824723131008
2025-12-03,0.01224181494603196
2025-12-04,-0.004667229019677019
2025-12-05,0.013937145972739061
2025-12-08,0.0031999606410485996
2025-12-09,0.005988860283759361
2025-12-10,-0.00797238193700026
2025-12-11,-0.0020371395672407373
2025-12-12,-0.00012630806702998085
2025-12-15,0.015730618662593218
2025-12-16,0.006724739444924303
2025-12-17,0.003408569482514481
2025-12-18,0.00820000864746424
2025-12-19,-0.0014892782675145003
2025-12-22,0.017461405519379858
2025-12-23,-0.00378968711644112
2025-12-24,0.0013051145652094396
2025-12-26,0.00524396661369178
2025-12-29,-0.0033436447998623797
2025-12-30,-0.0005923930704119198
